name,run_time,spearman_avg,spearman_var,spearman_med,mae_avg,mae_var,mae_med
m1_val_mlp_0.0001_alpha_tanh_activation_hidden_layers_20,784.1514129638672,0.36830875748725583,0.082391995902610454,0.38270733825445069,27.651606594289728,60.562716630562882,27.195161091239587
m1_val_mlp_0.001_alpha_tanh_activation_hidden_layers_20,695.2563760280609,0.53346439129426193,0.048981038219152624,0.54222752930959617,27.776192879528434,60.784330789613229,26.923475908531447
m1_val_mlp_0.01_alpha_tanh_activation_hidden_layers_20,750.2342188358307,0.66058000582920395,0.054243956829876802,0.70283326096396004,27.828243888917736,58.46078572522741,26.793725223770835
m1_val_mlp_0.1_alpha_tanh_activation_hidden_layers_20,763.8441500663757,0.73250405962443255,0.074776348851364111,0.82533651758575766,27.566744784862411,57.243531160710091,26.905831944909959
m1_val_mlp_1_alpha_tanh_activation_hidden_layers_20,1550.355062007904,0.77053679239110384,0.085250548472686455,0.86197351280937906,27.380461201965804,57.655362479260674,26.357765719037889
m1_val_mlp_10_alpha_tanh_activation_hidden_layers_20,1460.5476579666138,0.77018912199097134,0.091482888812518925,0.86864958749457233,27.023326870617783,57.317771146534746,26.44681851914628
m1_val_mlp_100_alpha_tanh_activation_hidden_layers_20,1466.273204088211,0.75390705393203572,0.11100681627004434,0.86159357359965261,26.33866731663155,57.199398598348701,25.714859780496827
m1_val_mlp_1000_alpha_tanh_activation_hidden_layers_20,998.0687251091003,0.77710550264990885,0.072073278830721413,0.86631567520625274,26.099525656340465,55.930437014560887,25.736436438202759
m1_val_mlp_10000_alpha_tanh_activation_hidden_layers_20,2339.4286320209503,0.78831586554761823,0.058096655572539305,0.8628419452887538,38.660805143267282,57.001039213611712,37.666143487205616
m1_val_mlp_100000_alpha_tanh_activation_hidden_layers_20,2621.9976620674133,0.78849282353570915,0.058269522833645344,0.86425314806773779,50.796773982140657,58.890119053682049,49.824257231133593
m1_val_mlp_1000000_alpha_tanh_activation_hidden_layers_20,4644.210055112839,0.78661201291941962,0.059150761404993882,0.86414459400781585,52.542508012575603,58.761243688166843,51.534003150230568
m1_val_mlp_10000000_alpha_tanh_activation_hidden_layers_20,4661.839302062988,0.2920135439777779,0.56119858204373785,0.74142422926617457,52.671794125516953,59.495492726648941,51.687274827368192
m1_val_mlp_1e-08_alpha_identity_activation_hidden_layers_40,1442.740462064743,0.80597091940827603,0.04742455239540589,0.87782240555796787,15.014409427274579,41.21780723571198,13.808441923203278
m1_val_mlp_1e-07_alpha_identity_activation_hidden_layers_40,1465.7535259723663,0.79707989578810245,0.050323556120330439,0.87027789839339986,15.04016126390726,40.86945321652145,14.576066862949872
m1_val_mlp_1e-06_alpha_identity_activation_hidden_layers_40,1570.2813351154327,0.80335104895936815,0.048151105534775057,0.86642422926617457,14.571363662455623,45.000462653892505,13.376154290615213
m1_val_mlp_1e-05_alpha_identity_activation_hidden_layers_40,1544.1945300102234,0.80083289217756515,0.050291921280227268,0.86588145896656532,14.517745835430688,44.814989700071457,13.724104988127666
m1_val_mlp_0.0001_alpha_identity_activation_hidden_layers_40,1499.4624269008636,0.79357107168136864,0.050606016957595118,0.86360182370820671,14.829004376779819,48.376500534604787,13.776755860353736
m1_val_mlp_0.001_alpha_identity_activation_hidden_layers_40,1283.3593211174011,0.79941246973869662,0.04996443307589489,0.86870386452453319,14.56216488961195,40.089304691705919,13.50869818142268
m1_val_mlp_0.01_alpha_identity_activation_hidden_layers_40,753.8727412223816,0.79946867992315029,0.050549328186393121,0.87049500651324363,14.952556950153312,45.174899124079879,14.062748009857591
m1_val_mlp_0.1_alpha_identity_activation_hidden_layers_40,708.4584078788757,0.80170638059945576,0.048132897161633117,0.86816109422492405,14.683382219911614,43.160625329454589,13.578789818528753
m1_val_mlp_1_alpha_identity_activation_hidden_layers_40,749.0020680427551,0.80063898191162264,0.047117895550428453,0.86685844550586189,14.893797426645977,43.207515021334984,13.792304353734046
m1_val_mlp_10_alpha_identity_activation_hidden_layers_40,824.8376519680023,0.80122725569388342,0.048441430365882124,0.87266608771168042,14.446926783453337,39.625983619906791,13.599143495918247
m1_val_mlp_100_alpha_identity_activation_hidden_layers_40,1317.31471991539,0.79776780137878589,0.050596437976554921,0.86539296569691704,14.674149946106885,42.63800742166309,13.592255419793839
m1_val_mlp_1000_alpha_identity_activation_hidden_layers_40,1588.311726808548,0.80260544614231533,0.050014439875957266,0.87179765523230568,15.062960635289434,45.983993407490544,14.024557289194062
m1_val_mlp_10000_alpha_identity_activation_hidden_layers_40,1910.7118232250214,0.81083919723529174,0.047900265016578923,0.8759227095093356,14.804797653004584,46.03387892153237,13.860544731121438
m1_val_mlp_100000_alpha_identity_activation_hidden_layers_40,3831.645646095276,0.82095108226910773,0.050527290446670224,0.88938341293964396,15.207128753806458,42.925706112227608,14.317049116969505
m1_val_mlp_1000000_alpha_identity_activation_hidden_layers_40,2525.9899990558624,0.8115636840571262,0.053801809931150142,0.88438992618323931,15.376307713666447,48.398765801808345,14.977753801792247
m1_val_mlp_10000000_alpha_identity_activation_hidden_layers_40,1938.4990510940552,0.79225414735990574,0.057083944368007865,0.86750976986539297,15.897195087470989,39.086750945739034,15.317889239610217
m1_val_mlp_1e-08_alpha_logistic_activation_hidden_layers_40,2577.545166015625,-0.032442049976504621,0.48123148042641495,-0.098187147199305214,17.845297466749678,43.33040327100619,18.253523602554655
m1_val_mlp_1e-07_alpha_logistic_activation_hidden_layers_40,2318.8149178028107,0.014534793806767999,0.49866209738446787,0.17314372557533653,17.780775378371604,41.881195301806031,17.997402840562582
m1_val_mlp_1e-06_alpha_logistic_activation_hidden_layers_40,1403.4092779159546,0.22406970657688904,0.46413860852103023,0.53001519756838911,17.440156744808906,39.289027466164171,17.892208061539133
m1_val_mlp_1e-05_alpha_logistic_activation_hidden_layers_40,1755.3977558612823,0.020697839030686515,0.4519132903394259,0.20391880156317843,18.569569814919561,52.71692043627565,18.556923953560901
m1_val_mlp_0.0001_alpha_logistic_activation_hidden_layers_40,1890.6796119213104,0.016896662483121969,0.47424713553081593,0.10242075553625707,18.32115417661581,52.116689062923243,18.04059970687565
m1_val_mlp_0.001_alpha_logistic_activation_hidden_layers_40,2450.219962835312,-0.0062332336023887512,0.48146676626149476,0.00021710811984365641,18.131846217224336,46.749637587457272,18.673110147477924
m1_val_mlp_0.01_alpha_logistic_activation_hidden_layers_40,1642.279711008072,0.0098522475151529981,0.4781745597731395,0.10155232305688233,17.979554514647401,44.252782047222524,18.262635133590603
m1_val_mlp_0.1_alpha_logistic_activation_hidden_layers_40,1654.2322840690613,0.091215894693639665,0.47471401922274242,0.37836517585757712,18.098814236956592,46.633488462522685,18.034551378133642
m1_val_mlp_1_alpha_logistic_activation_hidden_layers_40,1225.4711980819702,-0.0022464742236154235,0.55759597102467706,0.19420321320017364,18.939841273869284,57.134900192549672,18.71684756990166
m1_val_mlp_10_alpha_logistic_activation_hidden_layers_40,1044.4374978542328,0.14754281193678279,0.59922651608769362,0.52198219713417282,20.904407423628296,62.286329512691708,20.480753266541441
m1_val_mlp_100_alpha_logistic_activation_hidden_layers_40,1622.5063209533691,0.34315172586084847,0.54222006139643886,0.75852149370386446,22.823853331993725,58.557771251630946,22.131785913720378
m1_val_mlp_1000_alpha_logistic_activation_hidden_layers_40,1254.2368278503418,0.70257436696625608,0.15763814570873014,0.8562201476335215,24.331203705832525,53.276759686299116,23.704364868009225
m1_val_mlp_10000_alpha_logistic_activation_hidden_layers_40,4305.509706020355,0.78547858957048311,0.06587049916893746,0.86631567520625274,30.84842816213262,55.089941011633613,30.061130839105953
m1_val_mlp_100000_alpha_logistic_activation_hidden_layers_40,3300.7860758304596,0.78968215966071642,0.058025719772742602,0.86631567520625274,49.074963945704603,58.491305055470662,48.118037623323822
m1_val_mlp_1000000_alpha_logistic_activation_hidden_layers_40,2999.542764902115,0.67159229474360438,0.22105936436679788,0.85350629613547546,52.311739795983875,59.123018683755021,51.40381247393659
m1_val_mlp_10000000_alpha_logistic_activation_hidden_layers_40,3052.952507019043,-0.020709884070212254,0.65924476640394558,0.033706035605731599,52.676395162106061,58.969683469665661,51.723045601161203
m1_val_mlp_1e-08_alpha_relu_activation_hidden_layers_40,728.0119309425354,0.76770903348223596,0.061579682785877346,0.84769865392965693,14.594112914188205,43.989263809313449,13.80021186623849
m1_val_mlp_1e-07_alpha_relu_activation_hidden_layers_40,768.5511829853058,0.77559035564094458,0.056546485673612659,0.85176943117672599,14.712084570380501,41.084305447232978,13.701173238665527
m1_val_mlp_1e-06_alpha_relu_activation_hidden_layers_40,765.9040768146515,0.76273071455338193,0.065224999488351823,0.85138949196699953,14.675901925245796,46.329658881790508,13.883162188791433
m1_val_mlp_1e-05_alpha_relu_activation_hidden_layers_40,732.3794209957123,0.76932396100381317,0.060381367609196691,0.85280069474598352,14.657624384090557,44.110539319161163,14.242952414099326
m1_val_mlp_0.0001_alpha_relu_activation_hidden_layers_40,658.5962889194489,0.76295168898220922,0.056098469765428982,0.8459075119409466,14.713538447348247,42.136851780791751,13.579444168867562
m1_val_mlp_0.001_alpha_relu_activation_hidden_layers_40,628.7163650989532,0.77254013526133303,0.050497975337028538,0.84585323491098563,14.611161215529611,45.050661417685191,13.397398658483702
m1_val_mlp_0.01_alpha_relu_activation_hidden_layers_40,668.8081469535828,0.75862499182126986,0.064068636907805857,0.84482197134172821,14.66404543949526,42.737560909120432,13.588745625347693
m1_val_mlp_0.1_alpha_relu_activation_hidden_layers_40,662.9101459980011,0.76238363897001471,0.054388034832015895,0.8394485453755971,14.695668764393544,44.36441974725615,13.694113027690092
m1_val_mlp_1_alpha_relu_activation_hidden_layers_40,638.1642208099365,0.76450772964388347,0.056798868940812354,0.84883847155883629,14.901905575412915,48.564507654659856,13.676600835874545
m1_val_mlp_10_alpha_relu_activation_hidden_layers_40,728.2490599155426,0.76637694133322187,0.056688530147544797,0.8437364307425097,14.673927603894311,42.03952479049476,13.890391116472893
m1_val_mlp_100_alpha_relu_activation_hidden_layers_40,636.3629128932953,0.76329043713084199,0.057342312444364274,0.8420538428137212,14.608865553367384,44.297745476899664,13.577311434410404
m1_val_mlp_1000_alpha_relu_activation_hidden_layers_40,664.1558980941772,0.77215320695459744,0.055984425925837078,0.84883847155883629,14.641131883765839,44.311284968326923,13.547046996702745
m1_val_mlp_10000_alpha_relu_activation_hidden_layers_40,872.0572550296783,0.78367569995063002,0.058398680587414188,0.86436170212765961,14.264837213369715,40.987165591416414,13.388907175935524
m1_val_mlp_100000_alpha_relu_activation_hidden_layers_40,1861.5805201530457,0.81977393988781744,0.051774112284977088,0.89090316977854966,14.540917651293107,42.280753776272896,13.665688686426579
m1_val_mlp_1000000_alpha_relu_activation_hidden_layers_40,1522.7884230613708,0.8105239443489437,0.053886536957342981,0.8833043855840208,15.535809543652556,51.051633967759052,14.788667316291347
m1_val_mlp_10000000_alpha_relu_activation_hidden_layers_40,1612.9025521278381,0.79172981638006457,0.057437535915391628,0.86718410768562748,15.801378012579308,37.276801419937549,15.362492685239332
m1_val_mlp_1e-08_alpha_tanh_activation_hidden_layers_40,1151.9931771755219,-0.15532256913257841,0.4335766344316509,-0.41299392097264431,18.186876408014783,45.213722716024563,18.648279817606568
m1_val_mlp_1e-07_alpha_tanh_activation_hidden_layers_40,1187.6427791118622,-0.14222336559222926,0.4064023815683015,-0.33293530178028652,18.145363059589197,45.51614492361869,18.321268309489909
m1_val_mlp_1e-06_alpha_tanh_activation_hidden_layers_40,1178.70680809021,0.056411678632397301,0.41093776640720742,0.33250108554059921,17.677150059565111,45.381901836180504,17.640413616838504
m1_val_mlp_1e-05_alpha_tanh_activation_hidden_layers_40,674.6694169044495,0.18028583919723534,0.24453437300014907,0.30319148936170215,20.978163166066611,46.38126957328501,20.448113008557364
m1_val_mlp_0.0001_alpha_tanh_activation_hidden_layers_40,664.1564190387726,0.37663990982577844,0.11707637443128902,0.43052540165002173,26.101005827229255,56.970047596196146,25.213456090330752
m1_val_mlp_0.001_alpha_tanh_activation_hidden_layers_40,619.7059710025787,0.53443260428624995,0.093484083769140205,0.57316543638732087,26.296832620831562,61.766916300349003,25.896133758125799
m1_val_mlp_0.01_alpha_tanh_activation_hidden_layers_40,613.6423079967499,0.58497552329005043,0.19901270055669248,0.71178897090751192,26.295524763138083,61.424268739571993,25.469322390649051
m1_val_mlp_0.1_alpha_tanh_activation_hidden_layers_40,617.6861119270325,0.69043653602507749,0.17907174249576949,0.8319040382110291,26.428926301698379,55.614074063119396,25.813921161098389
m1_val_mlp_1_alpha_tanh_activation_hidden_layers_40,763.8845419883728,0.69046062610412895,0.19267426613073985,0.85394051237516289,25.934147143122431,55.926729772664039,25.211228521874546
m1_val_mlp_10_alpha_tanh_activation_hidden_layers_40,748.365797996521,0.68577034719454688,0.19557431179530185,0.85600303951367784,25.660109290674548,57.721409811601788,25.097029449866525
m1_val_mlp_100_alpha_tanh_activation_hidden_layers_40,758.4548151493073,0.65429115685912997,0.24443337487384031,0.85600303951367784,24.981947381853317,56.34870881248635,24.15193116560873
m1_val_mlp_1000_alpha_tanh_activation_hidden_layers_40,953.9501130580902,0.75692976403618839,0.1151089711855327,0.86859531046461136,25.008709361389002,53.382463759943896,24.350059742243769
m1_val_mlp_10000_alpha_tanh_activation_hidden_layers_40,2855.781681060791,0.78957211855887799,0.057900382719229558,0.86631567520625274,30.843435108482947,55.0387228586224,30.007557780209652
m1_val_mlp_100000_alpha_tanh_activation_hidden_layers_40,4818.809125900269,0.78886339438136077,0.058244778487551288,0.86506730351715155,49.070353983346358,58.618901664889556,48.087229564244105
m1_val_mlp_1000000_alpha_tanh_activation_hidden_layers_40,4126.883257865906,0.78141896513778919,0.066915879555116187,0.86365610073816756,52.318039491926953,59.02779402602674,51.301434412829423
m1_val_mlp_10000000_alpha_tanh_activation_hidden_layers_40,3774.524399995804,0.25410141031055367,0.57439019510131539,0.7313829787234043,52.634645730236571,59.11941519149844,51.597038163178233
m1_val_mlp_1e-08_alpha_identity_activation_hidden_layers_80,791.71928191185,0.80718315597880097,0.04624136215407814,0.870223621363439,14.820106804156852,45.898497669988579,13.601048141169747
m1_val_mlp_1e-07_alpha_identity_activation_hidden_layers_80,932.8166351318359,0.80962696066476791,0.047723218883933598,0.87141771602257923,15.206352270078407,54.020060353087352,13.540161820603631
m1_val_mlp_1e-06_alpha_identity_activation_hidden_layers_80,1385.6258840560913,0.80790734539225173,0.046091387605153626,0.87136343899261837,14.701472011425299,48.908956022107894,13.585641262267851
m1_val_mlp_1e-05_alpha_identity_activation_hidden_layers_80,1377.5841870307922,0.8066722083762089,0.047924326705096054,0.87304602692140687,15.079600927954816,43.239452740459406,14.210377316202594
m1_val_mlp_0.0001_alpha_identity_activation_hidden_layers_80,1379.0868268013,0.80512300810735205,0.047637983640717897,0.87206904038211031,15.06320221778728,44.871182429396683,14.325003729537771
m1_val_mlp_0.001_alpha_identity_activation_hidden_layers_80,1415.9606490135193,0.80584779233757076,0.047331201793432663,0.87033217542336083,14.81973359205907,44.26092399674004,13.660789110548285
m1_val_mlp_0.01_alpha_identity_activation_hidden_layers_80,1397.5640749931335,0.80852446778769749,0.046671359926978864,0.87163482414242299,14.876296706714134,45.206344257483224,13.86558750519586
m1_val_mlp_0.1_alpha_identity_activation_hidden_layers_80,1407.8498351573944,0.808854591093214,0.048034998529361099,0.87717108119843679,14.807672924893776,44.070894674669006,13.904687432848206
m1_val_mlp_1_alpha_identity_activation_hidden_layers_80,1380.8736610412598,0.80525951855530919,0.050683093699713751,0.87890794615718626,14.683384029638818,45.380166875549683,13.577236846361023
m1_val_mlp_10_alpha_identity_activation_hidden_layers_80,1316.2330660820007,0.80540465384638171,0.048967460512441968,0.86854103343465039,14.976372704658464,40.263494831350677,14.19083871447504
m1_val_mlp_100_alpha_identity_activation_hidden_layers_80,1191.6848549842834,0.80719594453928467,0.047397313852556626,0.8770082501085541,14.96461588982304,44.911835301149225,13.888634490991146
m1_val_mlp_1000_alpha_identity_activation_hidden_layers_80,951.2321338653564,0.80653540051986983,0.048313739802273784,0.87445722970039075,14.64216859938932,38.375303753128087,13.747649125275473
m1_val_mlp_10000_alpha_identity_activation_hidden_layers_80,1251.7150859832764,0.81496127742848734,0.048398367777724237,0.88303300043421629,15.09711869655168,50.585562673194964,13.927468012449074
m1_val_mlp_100000_alpha_identity_activation_hidden_layers_80,2734.381119966507,0.82092134143077333,0.049965689078488591,0.88932913590968299,15.63842233593661,48.579685632858236,14.726969359546613
m1_val_mlp_1000000_alpha_identity_activation_hidden_layers_80,2120.7254209518433,0.81112530410007255,0.053720123417644636,0.88406426400347371,15.42703057462419,49.861229069305402,14.549680271697731
m1_val_mlp_10000000_alpha_identity_activation_hidden_layers_80,2164.842264890671,0.7917485531082149,0.057454262354882137,0.86826964828484587,15.765993900786198,37.104505660906412,15.290981395112992
m1_val_mlp_1e-08_alpha_logistic_activation_hidden_layers_80,2103.730397939682,0.096376376257293908,0.48401649769132454,0.29065349544072949,17.861051275991223,46.230900309643587,18.334182449452072
m1_val_mlp_1e-07_alpha_logistic_activation_hidden_layers_80,2139.5257380008698,0.17685330034083008,0.47092985192488651,0.51308076422058191,17.58388747746088,46.561753749484993,17.635627725652423
m1_val_mlp_1e-06_alpha_logistic_activation_hidden_layers_80,1994.895966053009,0.51107236540783629,0.31022957444968646,0.76085540599218415,16.986936930125715,44.433112580922902,17.06814367441423
m1_val_mlp_1e-05_alpha_logistic_activation_hidden_layers_80,1748.0604619979858,0.012496951564070633,0.52224920289790122,0.084455058619192336,17.791746961730308,47.329397062813491,17.919792309202538
m1_val_mlp_0.0001_alpha_logistic_activation_hidden_layers_80,1774.362671136856,0.073751033494132048,0.49067971205070898,0.26905123751628313,18.130526054004957,45.867683342217141,18.14497046986931
m1_val_mlp_0.001_alpha_logistic_activation_hidden_layers_80,1985.1806108951569,0.12074839845585571,0.49760429841527398,0.47503256621797652,17.92644265597599,45.820417026856042,17.800417086496505
m1_val_mlp_0.01_alpha_logistic_activation_hidden_layers_80,1771.7497720718384,0.083756743735092412,0.50536193382485184,0.32094007815892311,17.866904372380318,47.588199680049819,17.790530858632767
m1_val_mlp_0.1_alpha_logistic_activation_hidden_layers_80,1893.9784750938416,0.20706582837157012,0.44371980480728962,0.49267260095527576,17.567231300049389,44.157983741993505,17.877999029054394
m1_val_mlp_1_alpha_logistic_activation_hidden_layers_80,1772.9576370716095,0.29608045491586332,0.42567306518783649,0.599761181068172,17.714713833775185,42.964479967309195,17.790396946722975
m1_val_mlp_10_alpha_logistic_activation_hidden_layers_80,1365.0926377773285,0.054631540753870757,0.51871968838816196,0.36067086409031701,17.841255849089773,41.647154027881925,17.989757382060006
m1_val_mlp_100_alpha_logistic_activation_hidden_layers_80,907.4146459102631,-0.1978604440901981,0.50603837787404737,-0.41049717759444193,18.169928447820858,40.653554505474858,18.480900942338142
m1_val_mlp_1000_alpha_logistic_activation_hidden_layers_80,754.793576002121,0.13278020330837081,0.56453320288977415,0.4445831524099001,20.109830484774111,49.512225840116464,19.743266969846356
m1_val_mlp_10000_alpha_logistic_activation_hidden_layers_80,3987.7343089580536,0.76545289348616152,0.10239122112784653,0.86897524967433781,24.202863587385878,51.632645734304013,23.55512744098705
m1_val_mlp_100000_alpha_logistic_activation_hidden_layers_80,6426.832509994507,0.79012470333513762,0.057893572786717362,0.86620712114633092,45.916950408026295,57.928581602776191,45.038182593128312
m1_val_mlp_1000000_alpha_logistic_activation_hidden_layers_80,4665.509817838669,0.6292746506938538,0.27882476420353597,0.85090099869735125,51.929208917631989,58.949779395171525,50.897490693328542
m1_val_mlp_10000000_alpha_logistic_activation_hidden_layers_80,5857.840406894684,-0.20954993189348031,0.64003028454175592,-0.66201693443334775,52.645516494364301,59.149584355866104,51.733224283307358
m1_val_mlp_1e-08_alpha_relu_activation_hidden_layers_80,1067.2669610977173,0.77200450276292398,0.054072485524051896,0.8460703430308294,14.479984477691358,42.278795809723718,13.677338563787153
m1_val_mlp_1e-07_alpha_relu_activation_hidden_layers_80,1063.7715799808502,0.7681676372093581,0.058482038661670982,0.85214937038645244,14.529717440454723,40.875059562596341,13.171590970641903
m1_val_mlp_1e-06_alpha_relu_activation_hidden_layers_80,829.0044369697571,0.76877881143713711,0.055576740923635182,0.84145679548415109,14.412208687235911,45.854618459194292,13.402959610846835
m1_val_mlp_1e-05_alpha_relu_activation_hidden_layers_80,941.5121240615845,0.76459784438403755,0.057515108732585078,0.84677594442032134,14.532643556105093,40.038334996344886,13.636215823244498
m1_val_mlp_0.0001_alpha_relu_activation_hidden_layers_80,899.6568601131439,0.76352776902075292,0.059224296152914697,0.85513460703430311,14.320154197772862,41.362295978772067,13.096588477354274
m1_val_mlp_0.001_alpha_relu_activation_hidden_layers_80,1185.1473059654236,0.77327146247598388,0.052294335389339149,0.84910985670864092,14.619445037364303,38.387140290551216,13.615182601619653
m1_val_mlp_0.01_alpha_relu_activation_hidden_layers_80,1195.4296848773956,0.7612195825575927,0.055612008001273056,0.84444203213200175,14.572814760316778,42.563504106532868,13.512993769064673
m1_val_mlp_0.1_alpha_relu_activation_hidden_layers_80,861.93603515625,0.75451183387957366,0.057884663048927781,0.83478072079895793,14.644044350230859,41.420031829768405,13.593220933568666
m1_val_mlp_1_alpha_relu_activation_hidden_layers_80,1129.9098119735718,0.76600607307918744,0.055526479223064536,0.84612462006079026,14.538088507415342,43.810008783929867,13.532153955833634
m1_val_mlp_10_alpha_relu_activation_hidden_layers_80,958.8758859634399,0.76534106793402268,0.05470144361850602,0.83586626139817632,14.463553551930726,42.911473214585108,13.515299389157841
m1_val_mlp_100_alpha_relu_activation_hidden_layers_80,1189.6747841835022,0.75810036343304521,0.059887821447997619,0.84286799826313508,14.633272140075094,45.967902280189847,13.395593346208583
m1_val_mlp_1000_alpha_relu_activation_hidden_layers_80,1439.8121130466461,0.75569641147044697,0.061147997237162736,0.84487624837168906,14.503085348343733,42.329790563363211,13.625306724345878
m1_val_mlp_10000_alpha_relu_activation_hidden_layers_80,1876.3073229789734,0.7845322360946706,0.047110160537718875,0.84433347807207992,14.356794240041868,39.728028937038111,13.525079861119748
m1_val_mlp_100000_alpha_relu_activation_hidden_layers_80,3012.916902065277,0.82092401810622306,0.050185137881243576,0.89144594007815892,14.710685126793509,44.560239049282707,13.501197977102334
m1_val_mlp_1000000_alpha_relu_activation_hidden_layers_80,2032.3674669265747,0.81105452090483532,0.053739919893688579,0.88438992618323931,15.478073231474724,49.194574313960189,14.692859295976271
m1_val_mlp_10000000_alpha_relu_activation_hidden_layers_80,2501.141355037689,0.79173903603994755,0.05751259132564937,0.86816109422492405,15.943623395879438,36.131681389059409,15.314817624848985
m1_val_mlp_1e-08_alpha_tanh_activation_hidden_layers_80,2236.4088640213013,0.18691507206205121,0.37397815478031504,0.46846504559270519,17.490185909262891,46.973064094294294,17.482463502043419
m1_val_mlp_1e-07_alpha_tanh_activation_hidden_layers_80,2245.9708919525146,0.18568365265080089,0.39310455220458967,0.47606382978723405,17.360958366161363,45.795576803819579,17.272090160478882
m1_val_mlp_1e-06_alpha_tanh_activation_hidden_layers_80,1486.2959690093994,0.35363700711995677,0.34277936255966079,0.62190620929222751,17.019314864403899,46.696499122365019,17.194319355871869
m1_val_mlp_1e-05_alpha_tanh_activation_hidden_layers_80,771.3747780323029,0.4498393994729924,0.17806373175662327,0.55481980026052979,18.067161542689583,41.438895635056021,18.097019167441623
m1_val_mlp_0.0001_alpha_tanh_activation_hidden_layers_80,891.9103920459747,0.36071547534781845,0.28398410406158942,0.50331089882761615,21.017261721990135,66.349695726801556,20.219629387442826
m1_val_mlp_0.001_alpha_tanh_activation_hidden_layers_80,1020.3775100708008,0.26627701211641763,0.51868291868999949,0.54130481980026057,20.707922909224582,63.737200635266717,20.301654105407273
m1_val_mlp_0.01_alpha_tanh_activation_hidden_layers_80,816.0967931747437,0.36886803395214091,0.52564991614744672,0.64785062961354756,21.493183436555498,71.902342887180339,20.859863116074248
m1_val_mlp_0.1_alpha_tanh_activation_hidden_layers_80,881.9836609363556,0.40702552953562665,0.46719412027415586,0.68931828050369082,21.430045880342536,69.152530464392925,20.74503988137236
m1_val_mlp_1_alpha_tanh_activation_hidden_layers_80,927.6693301200867,0.45565180021294421,0.40342745466580587,0.72622666087711685,21.324912003361092,63.973057947927245,20.354450353943992
m1_val_mlp_10_alpha_tanh_activation_hidden_layers_80,980.7901630401611,0.48813994848886805,0.3295861246277999,0.72372991749891447,20.891027127988032,63.136770340179936,19.974710166860511
m1_val_mlp_100_alpha_tanh_activation_hidden_layers_80,769.323737859726,0.36865657659158113,0.40816367237777718,0.64926183239253143,20.625614468822182,61.999776618007282,19.668586449009144
m1_val_mlp_1000_alpha_tanh_activation_hidden_layers_80,603.6656050682068,0.53963308727746451,0.35014464866419354,0.83092705167173253,22.750395376059011,51.916164197742901,22.12339921182371
m1_val_mlp_10000_alpha_tanh_activation_hidden_layers_80,2718.4865782260895,0.78279150482693782,0.068456775695390257,0.86805254016500211,25.267319696047458,50.678268479404366,24.862157978999605
m1_val_mlp_100000_alpha_tanh_activation_hidden_layers_80,4451.848339080811,0.78978773963680537,0.057957675716694954,0.86626139817629177,45.910130854188004,57.983200980532821,45.192255782483677
m1_val_mlp_1000000_alpha_tanh_activation_hidden_layers_80,4607.145406961441,0.77309896561364333,0.0767940877520637,0.8617564046895354,51.932564404889462,58.872014867895224,50.860325507878436
m1_val_mlp_10000000_alpha_tanh_activation_hidden_layers_80,4498.831054925919,0.20561373193987581,0.60480800421921588,0.70077073382544508,52.636097985788197,59.025966378826411,51.681506771815322
m1_val_mlp_1e-08_alpha_identity_activation_hidden_layers_160,654.5200741291046,0.81181737340812199,0.048435773746051104,0.88004776378636562,15.056992039239734,42.499857241010659,13.917019609439572
m1_val_mlp_1e-07_alpha_identity_activation_hidden_layers_160,692.1923208236694,0.81109407621982077,0.047844950974627286,0.88270733825445069,14.917854417059569,45.018471136053336,13.754195335104926
m1_val_mlp_1e-06_alpha_identity_activation_hidden_layers_160,710.0868000984192,0.81015605017874281,0.047518468362986906,0.87071211463308729,15.332711798381066,45.980418653036757,14.148941312934141
m1_val_mlp_1e-05_alpha_identity_activation_hidden_layers_160,658.121248960495,0.81002816457390259,0.048602919021308644,0.87472861485019537,15.209918129916188,52.798508374600821,14.139393559978807
m1_val_mlp_0.0001_alpha_identity_activation_hidden_layers_160,629.0782260894775,0.81191403113270966,0.045391698554179676,0.8759227095093356,15.026981505576057,44.526153974613251,14.242943069216439
m1_val_mlp_0.001_alpha_identity_activation_hidden_layers_160,649.4738290309906,0.81288506950433848,0.048018727046470401,0.87896222318714723,15.061838504241795,45.596885403053406,14.326219129909882
m1_val_mlp_0.01_alpha_identity_activation_hidden_layers_160,616.2674958705902,0.81162524759247889,0.046396083294027682,0.87820234476769432,15.370976944961619,52.678551406243521,14.081397101521452
m1_val_mlp_0.1_alpha_identity_activation_hidden_layers_160,709.4090831279755,0.81031516366383305,0.049308040765726271,0.87657403386886668,14.958968013022869,45.143599355772182,13.676616461467551
m1_val_mlp_1_alpha_identity_activation_hidden_layers_160,872.4993622303009,0.81246126255806861,0.047073518129181993,0.87776812852800701,15.066783515461992,46.687097893819775,14.010223895942298
m1_val_mlp_10_alpha_identity_activation_hidden_layers_160,677.0669431686401,0.81322619692003928,0.045913910181703987,0.8788536691272254,15.112887868051404,46.543790224783194,14.305562750058264
m1_val_mlp_100_alpha_identity_activation_hidden_layers_160,820.1286749839783,0.81315690076671876,0.047151887498666882,0.87841945288753798,14.80212119155471,43.925993170742679,13.765900098048357
m1_val_mlp_1000_alpha_identity_activation_hidden_layers_160,870.506922006607,0.8126307853365774,0.047643687633623789,0.88265306122448983,14.787939578582822,45.137988920910004,14.034419946840593
