name,run_time,spearman_avg,spearman_var,spearman_med,mae_avg,mae_var,mae_med
m1_val_rf_5_trees_mse_auto_max_feat_None_max_depth,447.25578784942627,0.69606826117214526,0.06006965435304075,0.77637863656100736,15.137798972602734,40.855743713749916,13.959583333333335
m1_val_rf_5_trees_mse_auto_max_feat_2_max_depth,341.6617090702057,0.50142532967719311,0.12452162462258581,0.59981545809813286,14.390457116602347,38.964324187131318,13.251793649146245
m1_val_rf_5_trees_mse_auto_max_feat_4_max_depth,357.6459379196167,0.73000434216239718,0.05814649588664584,0.80612244897959184,13.317092304140159,34.441487691674546,12.351358767499013
m1_val_rf_5_trees_mse_auto_max_feat_6_max_depth,371.14879298210144,0.75997626681100883,0.058531493542560022,0.84270516717325228,13.484676881374677,40.66170435082207,12.090832484681597
m1_val_rf_5_trees_mse_auto_max_feat_8_max_depth,388.8089828491211,0.74984341448616709,0.065633402563015808,0.83570343030829353,13.751083269728557,40.477964046039439,12.302754299145356
m1_val_rf_5_trees_mse_auto_max_feat_10_max_depth,398.6275010108948,0.74264851087622386,0.059543091049470864,0.82441380807642206,14.24009479007224,44.291185135655923,12.548050224621337
m1_val_rf_5_trees_mse_auto_max_feat_12_max_depth,411.5823061466217,0.7311917451329123,0.057056635920195435,0.80975900998697348,14.554483712076429,42.965113287717671,13.443095343225702
m1_val_rf_5_trees_mse_auto_max_feat_14_max_depth,420.6938319206238,0.71041330843033879,0.062186916307024456,0.78907946157186282,15.113157617346495,53.628003054412382,13.669967980938289
m1_val_rf_5_trees_mse_auto_max_feat_16_max_depth,431.7131118774414,0.7109725848952233,0.060704692069361341,0.78853669127225356,14.821946357190729,42.939939958786752,13.496709647448647
m1_val_rf_5_trees_mse_auto_max_feat_18_max_depth,437.1525511741638,0.70163158239104473,0.064566089774829805,0.77941815023881889,15.12194728683019,46.852044057918491,13.545128364929241
m1_val_rf_5_trees_mse_sqrt_max_feat_None_max_depth,353.766982793808,0.69386461375573261,0.058751556298351673,0.77399044724272681,14.634826484018268,38.082139015392592,13.501833333333336
m1_val_rf_5_trees_mse_sqrt_max_feat_2_max_depth,327.859570980072,0.57546737727443076,0.12266179681087409,0.68329353017802874,15.143240487579297,30.864712138421702,15.047367693918758
m1_val_rf_5_trees_mse_sqrt_max_feat_4_max_depth,333.0670630931854,0.73549792111540102,0.066452616587491548,0.81746634824142417,14.039747794142164,32.497743185180042,13.645140698089103
m1_val_rf_5_trees_mse_sqrt_max_feat_6_max_depth,337.2373640537262,0.75951052528268692,0.057688005038989285,0.83429222752930965,13.532642717838758,36.087520595300447,12.535169953013837
m1_val_rf_5_trees_mse_sqrt_max_feat_8_max_depth,339.40470004081726,0.75493564082584375,0.05919541918298462,0.83771168041684763,13.546640444419298,35.380396957755337,12.54933555058544
m1_val_rf_5_trees_mse_sqrt_max_feat_10_max_depth,341.7213170528412,0.73972230979246834,0.06104443821904975,0.81122448979591844,13.744455076738634,37.553242526105976,12.698055927552005
m1_val_rf_5_trees_mse_sqrt_max_feat_12_max_depth,345.4163820743561,0.72404992891939601,0.06386964202399778,0.80606817194963098,14.101824497824502,37.547393336474386,13.228478658697256
m1_val_rf_5_trees_mse_sqrt_max_feat_14_max_depth,345.6842939853668,0.72040191768925543,0.057425571082008041,0.79532132001736866,14.470359268978267,38.203602526348952,13.252139282947391
m1_val_rf_5_trees_mse_sqrt_max_feat_16_max_depth,349.96798515319824,0.702501353208144,0.05794382638824818,0.7755644811115936,14.448331058347481,37.637905905015934,13.255256649566803
m1_val_rf_5_trees_mse_sqrt_max_feat_18_max_depth,350.19626903533936,0.69888233929538035,0.060655481440540296,0.7818606165870603,14.536788242926075,37.392779481535172,13.172900675007968
m1_val_rf_5_trees_mse_log2_max_feat_None_max_depth,354.83258509635925,0.69608402381646306,0.063799213436014149,0.78131784628745116,14.599439840182635,37.292741338309064,13.318958333333335
m1_val_rf_5_trees_mse_log2_max_feat_2_max_depth,328.78644585609436,0.55684054152118445,0.11208660264310644,0.65110725141120285,15.429056147041605,31.651845112985644,15.197712088337573
m1_val_rf_5_trees_mse_log2_max_feat_4_max_depth,332.75760102272034,0.72562961354754685,0.065213676949801944,0.80943334780720799,13.802351943119685,32.002588185355627,13.315918991151257
m1_val_rf_5_trees_mse_log2_max_feat_6_max_depth,336.05568194389343,0.75603501091488823,0.061547658290622108,0.82935301780286586,13.47502035252913,34.554792780702847,12.55911472356491
m1_val_rf_5_trees_mse_log2_max_feat_8_max_depth,340.5576961040497,0.75033755851509931,0.062741943886699875,0.82875597047329563,13.693006816290255,35.224870954853287,12.571326161990712
m1_val_rf_5_trees_mse_log2_max_feat_10_max_depth,341.3038580417633,0.74425674670917663,0.060088015309868084,0.82805036908380369,13.596006624124785,35.522623399347339,12.710199750981372
m1_val_rf_5_trees_mse_log2_max_feat_12_max_depth,344.83212518692017,0.72536640712828415,0.056366701463730018,0.79667824576639168,14.07374313029227,36.673780093029258,12.728086588575751
m1_val_rf_5_trees_mse_log2_max_feat_14_max_depth,346.3289158344269,0.71140055555885973,0.059695977683746231,0.79173903603994789,14.388463154317437,40.484520435748912,13.266148458498302
m1_val_rf_5_trees_mse_log2_max_feat_16_max_depth,350.4286758899689,0.71110835182222121,0.058427756249642422,0.77816977854971769,14.705385420287984,41.286834931297868,13.561282523929634
m1_val_rf_5_trees_mse_log2_max_feat_18_max_depth,350.1816830635071,0.69711930239889586,0.064542475677756631,0.78359748154580977,14.626792709338144,40.850780659944014,13.076312074868888
m1_val_rf_5_trees_mse_0.1_max_feat_None_max_depth,340.7097759246826,0.65947007774255162,0.068370548565301795,0.74164133738601823,15.44575878995434,40.26271485439856,14.637458333333333
m1_val_rf_5_trees_mse_0.1_max_feat_2_max_depth,326.18511295318604,0.25649435816296789,0.25512910448534076,0.43399913156752068,17.402487712797374,37.520889089528858,17.528029456622921
m1_val_rf_5_trees_mse_0.1_max_feat_4_max_depth,328.66465497016907,0.56015902426257602,0.12077150010941609,0.65805471124620063,16.041216410794714,34.877338314264676,16.175732463702328
m1_val_rf_5_trees_mse_0.1_max_feat_6_max_depth,328.57782006263733,0.64932309851950087,0.089961675234380103,0.74896873643074247,15.144724285133014,33.331829721250585,14.924286919694865
m1_val_rf_5_trees_mse_0.1_max_feat_8_max_depth,334.13872599601746,0.69109083446844199,0.073932325955908498,0.77442466348241423,14.783055168705259,33.253666472706421,14.394329838020338
m1_val_rf_5_trees_mse_0.1_max_feat_10_max_depth,332.44533705711365,0.68484823250197779,0.067641855182816429,0.77643291359096833,14.824755943311892,44.007244052445515,13.892390253798878
m1_val_rf_5_trees_mse_0.1_max_feat_12_max_depth,334.26668405532837,0.68067886437582925,0.073727662142263076,0.77252496743378196,14.53514523519066,39.20715690579221,13.868854418551456
m1_val_rf_5_trees_mse_0.1_max_feat_14_max_depth,334.5589978694916,0.67751533140216191,0.071178990883125556,0.76118106817194964,14.910782290415789,37.341876003944925,13.825756790794863
m1_val_rf_5_trees_mse_0.1_max_feat_16_max_depth,337.55081510543823,0.67297063389622858,0.061069952483420405,0.75303951367781152,14.852278414055297,38.404913257746855,13.904849664687163
m1_val_rf_5_trees_mse_0.1_max_feat_18_max_depth,337.6067020893097,0.66733013520185136,0.072840598276212212,0.75797872340425532,15.403262266580294,43.458287083776689,14.269452442038643
m1_val_rf_5_trees_mse_0.5_max_feat_None_max_depth,385.5164189338684,0.69021927920104253,0.058889678289542093,0.7687798523664785,14.9593138127854,41.752292545457038,13.864291666666666
m1_val_rf_5_trees_mse_0.5_max_feat_2_max_depth,332.05042791366577,0.64017972388605671,0.090399111081241657,0.73214285714285721,14.058525018704952,34.204212775667607,13.694892351825352
m1_val_rf_5_trees_mse_0.5_max_feat_4_max_depth,342.11901783943176,0.76260044968147533,0.057109761765181941,0.83613764654798084,13.212193151734461,34.51077218061134,12.112642744349182
m1_val_rf_5_trees_mse_0.5_max_feat_6_max_depth,348.77302598953247,0.77910289735247062,0.053624555957332933,0.85714285714285721,13.161177665303384,34.431099815552521,12.002279228952867
m1_val_rf_5_trees_mse_0.5_max_feat_8_max_depth,355.84639596939087,0.75849695751223833,0.061023329251544453,0.83858011289622225,13.330591195857723,36.428369252205428,12.292724946655651
m1_val_rf_5_trees_mse_0.5_max_feat_10_max_depth,362.2091751098633,0.74412930721691195,0.060127026544848659,0.82370820668693012,14.004041677845674,37.238339737387633,12.873601191878032
m1_val_rf_5_trees_mse_0.5_max_feat_12_max_depth,368.02464294433594,0.72926334917528635,0.061871930832418681,0.80845636126791143,14.667225207532523,41.146411856173494,13.934984127508693
